timestamp,temperature
2024-01-01 00:00:00,40.882026172983835
2024-01-01 00:01:00,40.41006527111694
2024-01-01 00:02:00,40.90926233391921
2024-01-01 00:03:00,41.75008666439517
2024-01-01 00:04:00,41.772925934766704
2024-01-01 00:05:00,40.559695226530074
2024-01-01 00:06:00,41.73216628165199
2024-01-01 00:07:00,41.389752542293515
2024-01-01 00:08:00,41.62157264024568
2024-01-01 00:09:00,42.08559498522743
2024-01-01 00:10:00,42.15871509353105
2024-01-01 00:11:00,43.019432984290184
2024-01-01 00:12:00,42.877545126844836
2024-01-01 00:13:00,42.76164302716797
2024-01-01 00:14:00,43.125488102013854
2024-01-01 00:15:00,43.27203923030053
2024-01-01 00:16:00,44.052705142739974
2024-01-01 00:17:00,43.40229178952525
2024-01-01 00:18:00,43.859276183576355
2024-01-01 00:19:00,43.47215682447896
2024-01-01 00:20:00,42.817688515169465
2024-01-01 00:21:00,44.61441382831588
2024-01-01 00:22:00,44.91161275008975
2024-01-01 00:23:00,44.298398559451975
2024-01-01 00:24:00,45.992669067408634
2024-01-01 00:25:00,44.31707254874265
2024-01-01 00:26:00,45.25168063708809
2024-01-01 00:27:00,45.31776799151822
2024-01-01 00:28:00,46.358251586388064
2024-01-01 00:29:00,46.504918752868875
2024-01-01 00:30:00,46.02389844679881
2024-01-01 00:31:00,46.30943286517414
2024-01-01 00:32:00,45.84806153980886
2024-01-01 00:33:00,45.47077028562237
2024-01-01 00:34:00,46.453974165521615
2024-01-01 00:35:00,46.8703513569289
2024-01-01 00:36:00,47.56899206007859
2024-01-01 00:37:00,47.71406904067366
2024-01-01 00:38:00,47.07555104240154
2024-01-01 00:39:00,47.27164281671644
2024-01-01 00:40:00,47.04928442646168
2024-01-01 00:41:00,47.01144932867947
2024-01-01 00:42:00,47.01329610439609
2024-01-01 00:43:00,48.983813326568665
2024-01-01 00:44:00,47.89256269811386
2024-01-01 00:45:00,48.064231945469245
2024-01-01 00:46:00,47.7896185203387
2024-01-01 00:47:00,48.9343261819671
2024-01-01 00:48:00,47.864966759231
2024-01-01 00:49:00,48.68860356481272
2024-01-01 00:50:00,48.46697656748213
2024-01-01 00:51:00,49.22453146842326
2024-01-01 00:52:00,48.888639703648956
2024-01-01 00:53:00,48.66323873138865
2024-01-01 00:54:00,49.34548695468015
2024-01-01 00:55:00,49.67623953587956
2024-01-01 00:56:00,49.59426303295664
2024-01-01 00:57:00,49.80757091002872
2024-01-01 00:58:00,49.43087004087718
2024-01-01 00:59:00,49.65468954108664
2024-01-01 01:00:00,49.584160635784286
2024-01-01 01:01:00,49.8212169824204
2024-01-01 01:02:00,49.671266853473156
2024-01-01 01:03:00,49.28776211473932
2024-01-01 01:04:00,50.30887167401912
2024-01-01 01:05:00,50.084691386067796
2024-01-01 01:06:00,49.53205182769963
2024-01-01 01:07:00,50.636236544716084
2024-01-01 01:08:00,50.004996842161546
2024-01-01 01:09:00,50.53450800162166
2024-01-01 01:10:00,50.91904258097337
2024-01-01 01:11:00,50.661009083895905
2024-01-01 01:12:00,51.204283824188515
2024-01-01 01:13:00,50.05127072393962
2024-01-01 01:14:00,50.89997926596517
2024-01-01 01:15:00,50.38254482057039
2024-01-01 01:16:00,50.31170286516489
2024-01-01 01:17:00,50.47583347367259
2024-01-01 01:18:00,50.62364093623597
2024-01-01 01:19:00,50.81765913610227
2024-01-01 01:20:00,50.21316111002337
2024-01-01 01:21:00,51.248310678182335
2024-01-01 01:22:00,51.02889503305697
2024-01-01 01:23:00,50.022118056026756
2024-01-01 01:24:00,51.524558118878566
2024-01-01 01:25:00,51.71459269253997
2024-01-01 01:26:00,51.33828744562684
2024-01-01 01:27:00,50.637229370449354
2024-01-01 01:28:00,50.16616686062092
2024-01-01 01:29:00,51.19919193154602
2024-01-01 01:30:00,50.436887835295366
2024-01-01 01:31:00,51.21231382399577
2024-01-01 01:32:00,50.663967450562915
2024-01-01 01:33:00,51.003032349031
2024-01-01 01:34:00,50.64394514130315
2024-01-01 01:35:00,50.766287460970126
2024-01-01 01:36:00,50.361704747213665
2024-01-01 01:37:00,51.18908538717492
2024-01-01 01:38:00,50.295571254233494
2024-01-01 01:39:00,50.36537423454045
2024-01-01 01:40:00,51.03454961678494
2024-01-01 01:41:00,49.34405238465505
2024-01-01 01:42:00,49.30404401029094
2024-01-01 01:43:00,50.34177186223875
2024-01-01 01:44:00,49.18476809251809
2024-01-01 01:45:00,50.65390425931338
2024-01-01 01:46:00,49.38259532514889
2024-01-01 01:47:00,49.119576910646074
2024-01-01 01:48:00,50.35530562102702
2024-01-01 01:49:00,50.03129687193096
2024-01-01 01:50:00,50.11874351840918
2024-01-01 01:51:00,49.52867705149856
2024-01-01 01:52:00,48.53254640831684
2024-01-01 01:53:00,49.802559096750784
2024-01-01 01:54:00,48.594805396333534
2024-01-01 01:55:00,49.0082803196654
2024-01-01 01:56:00,48.955940424189386
2024-01-01 01:57:00,48.277142884145846
2024-01-01 01:58:00,48.5311473428748
2024-01-01 01:59:00,48.551853171352626
2024-01-01 02:00:00,48.14284457108933
2024-01-01 02:01:00,47.26611161749991
2024-01-01 02:02:00,47.823469070446734
2024-01-01 02:03:00,48.19349924830243
2024-01-01 02:04:00,47.036458648191434
2024-01-01 02:05:00,47.159904170875734
2024-01-01 02:06:00,46.86572971938
2024-01-01 02:07:00,47.8541941687267
2024-01-01 02:08:00,47.10970174277749
2024-01-01 02:09:00,46.819079993676766
2024-01-01 02:10:00,46.07005568099198
2024-01-01 02:11:00,46.56224101976429
2024-01-01 02:12:00,45.791059819557795
2024-01-01 02:13:00,45.977827928440625
2024-01-01 02:14:00,45.475823406229274
2024-01-01 02:15:00,45.96201544981155
2024-01-01 02:16:00,45.740437105027645
2024-01-01 02:17:00,45.17469841119552
2024-01-01 02:18:00,45.30199375058138
2024-01-01 02:19:00,44.381112698646184
2024-01-01 02:20:00,44.00425270520625
2024-01-01 02:21:00,44.790475492802805
2024-01-01 02:22:00,44.47375026075459
2024-01-01 02:23:00,44.52637497661192
2024-01-01 02:24:00,45.217765884043075
2024-01-01 02:25:00,44.31473303563504
2024-01-01 02:26:00,43.20142500952909
2024-01-01 02:27:00,44.03080799126563
2024-01-01 02:28:00,42.62800897368656
2024-01-01 02:29:00,42.86811084726721
2024-01-01 02:30:00,42.87707927793636
2024-01-01 02:31:00,43.57960391113098
2024-01-01 02:32:00,42.161802452141806
2024-01-01 02:33:00,41.93180224827318
2024-01-01 02:34:00,42.10631091208642
2024-01-01 02:35:00,41.634067481151845
2024-01-01 02:36:00,42.33922771831421
2024-01-01 02:37:00,41.04596077498315
2024-01-01 02:38:00,40.822202604463904
2024-01-01 02:39:00,40.98711093257543
2024-01-01 02:40:00,40.76724234037805
2024-01-01 02:41:00,41.79149569219984
2024-01-01 02:42:00,41.11222446601179
2024-01-01 02:43:00,40.49246706177442
2024-01-01 02:44:00,39.64762356787265
2024-01-01 02:45:00,40.49472454676829
2024-01-01 02:46:00,39.38526807789661
2024-01-01 02:47:00,38.9265327222645
2024-01-01 02:48:00,40.10726409230235
2024-01-01 02:49:00,39.48691809899345
2024-01-01 02:50:00,39.6050183916221
2024-01-01 02:51:00,39.121117123240275
2024-01-01 02:52:00,39.20843218179567
2024-01-01 02:53:00,38.273943612320224
2024-01-01 02:54:00,37.90302669690043
2024-01-01 02:55:00,38.58296498224462
2024-01-01 02:56:00,37.6638855824683
2024-01-01 02:57:00,37.5457159317076
2024-01-01 02:58:00,37.48917672679716
2024-01-01 02:59:00,37.5537598846767
2024-01-01 03:00:00,37.19779861142473
2024-01-01 03:01:00,36.518865205001006
2024-01-01 03:02:00,36.71791833723013
2024-01-01 03:03:00,35.76332469471934
2024-01-01 03:04:00,37.02492265195636
2024-01-01 03:05:00,35.7506097631117
2024-01-01 03:06:00,35.8408978595929
2024-01-01 03:07:00,36.26280969862678
2024-01-01 03:08:00,35.712836524516916
2024-01-01 03:09:00,36.702335059625725
2024-01-01 03:10:00,35.134992635711086
2024-01-01 03:11:00,35.76798720388165
2024-01-01 03:12:00,35.470371170347164
2024-01-01 03:13:00,34.76408855008035
2024-01-01 03:14:00,35.470529006830255
2024-01-01 03:15:00,34.98656524254914
2024-01-01 03:16:00,35.32443238829878
2024-01-01 03:17:00,35.219296385742155
2024-01-01 03:18:00,35.761034366247344
2024-01-01 03:19:00,35.22247258527545
2024-01-01 03:20:00,34.247384127949495
2024-01-01 03:21:00,34.193079003571796
2024-01-01 03:22:00,34.746470725677035
2024-01-01 03:23:00,34.41127436778733
2024-01-01 03:24:00,34.29388827721639
2024-01-01 03:25:00,33.05875086720047
2024-01-01 03:26:00,33.75174520168682
2024-01-01 03:27:00,33.29489050989521
2024-01-01 03:28:00,33.70722829016587
2024-01-01 03:29:00,33.42495580207112
